soil_series,texture,slope,erosion,drainage,prod_index,cropland,woodland,year,indx,id
ALEXANDRIA,SIL,12-18,S,W,64,360,200,2011,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,350,230,2012,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,840,340,2013,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,1290,790,2014,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,830,230,2015,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,620,230,2016,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-18,S,W,64,520,230,2017,indx_69,ALEXANDRIASIL12-18SW
ALEXANDRIA,SIL,12-20,M,W,60,310,100,2009,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,200,120,2010,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,300,200,2011,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,350,230,2012,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,590,230,2013,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,1e3,500,2014,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,600,230,2015,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,400,230,2016,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,12-20,M,W,60,375,230,2017,indx_69,ALEXANDRIASIL12-20MW
ALEXANDRIA,SIL,18-25,M,W,53,170,100,2009,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,200,120,2010,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,300,200,2011,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2012,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2013,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2014,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2015,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2016,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,M,W,53,350,230,2017,indx_59,ALEXANDRIASIL18-25MW
ALEXANDRIA,SIL,18-25,S,W,59,250,100,2009,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,200,120,2010,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,300,200,2011,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2012,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2013,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2014,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2015,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2016,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,18-25,S,W,59,350,230,2017,indx_59,ALEXANDRIASIL18-25SW
ALEXANDRIA,SIL,2-6,M,W,68,470,100,2009,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,400,120,2010,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,600,200,2011,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,550,230,2012,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,1190,690,2013,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,1750,1250,2014,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,1280,280,2015,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,1180,230,2016,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,M,W,68,985,230,2017,indx_69,ALEXANDRIASIL2-6MW
ALEXANDRIA,SIL,2-6,S,W,70,480,100,2009,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,530,120,2010,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,750,250,2011,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,760,260,2012,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,1410,910,2013,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,2010,1510,2014,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,1620,620,2015,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,1460,460,2016,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,2-6,S,W,70,1270,345,2017,indx_79,ALEXANDRIASIL2-6SW
ALEXANDRIA,SIL,6-12,M,W,65,460,100,2009,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,310,120,2010,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,490,200,2011,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,440,230,2012,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,1030,530,2013,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,1550,1050,2014,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,1090,230,2015,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,990,230,2016,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,M,W,65,815,230,2017,indx_69,ALEXANDRIASIL6-12MW
ALEXANDRIA,SIL,6-12,S,W,66,470,100,2009,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,400,120,2010,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,600,200,2011,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,550,230,2012,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,1190,690,2013,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,1750,1250,2014,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,1280,280,2015,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,1180,230,2016,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-12,S,W,66,985,230,2017,indx_69,ALEXANDRIASIL6-12SW
ALEXANDRIA,SIL,6-18,S,W,65,470,100,2009,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,310,120,2010,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,490,200,2011,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,420,230,2012,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,1030,530,2013,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,1540,1040,2014,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,1080,230,2015,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,950,230,2016,indx_69,ALEXANDRIASIL6-18SW
ALEXANDRIA,SIL,6-18,S,W,65,780,230,2017,indx_69,ALEXANDRIASIL6-18SW
ALFORD,SIL,0-2,S,W,81,1150,650,2009,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,1420,920,2010,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,1820,1320,2011,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,1880,1380,2012,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,2960,2460,2013,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,4030,3530,2014,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,3690,2690,2015,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,3610,2610,2016,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,0-2,S,W,81,3190,2190,2017,indx_89,ALFORDSIL0-2SW
ALFORD,SIL,10-25,S,W,55,170,100,2009,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,200,120,2010,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,300,200,2011,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2012,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2013,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2014,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2015,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2016,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,10-25,S,W,55,350,230,2017,indx_59,ALFORDSIL10-25SW
ALFORD,SIL,15-25,S,W,47,170,100,2009,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,200,120,2010,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,300,200,2011,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2012,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2013,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2014,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2015,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2016,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,15-25,S,W,47,350,230,2017,indx_49,ALFORDSIL15-25SW
ALFORD,SIL,1-8,S,W,77,970,470,2009,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,1290,790,2010,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,1620,1120,2011,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,1710,1210,2012,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,2740,2240,2013,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,3690,3190,2014,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,3320,2320,2015,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,3320,2320,2016,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,1-8,S,W,77,2930,1930,2017,indx_79,ALFORDSIL1-8SW
ALFORD,SIL,2-6,S,W,77,970,470,2009,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,1290,790,2010,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,1620,1120,2011,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,1710,1210,2012,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,2740,2240,2013,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,3690,3190,2014,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,3320,2320,2015,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,3320,2320,2016,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-6,S,W,77,2930,1930,2017,indx_79,ALFORDSIL2-6SW
ALFORD,SIL,2-8,S,W,77,970,470,2009,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,1290,790,2010,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,1620,1120,2011,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,1710,1210,2012,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,2740,2240,2013,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,3690,3190,2014,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,3320,2320,2015,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,3320,2320,2016,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,2-8,S,W,77,2930,1930,2017,indx_79,ALFORDSIL2-8SW
ALFORD,SIL,6-12,M,W,68,650,150,2009,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,840,340,2010,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,1100,600,2011,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,1140,640,2012,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,1910,1410,2013,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,2730,2230,2014,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,2370,1370,2015,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,2240,1240,2016,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,M,W,68,1970,970,2017,indx_69,ALFORDSIL6-12MW
ALFORD,SIL,6-12,S,W,75,880,380,2009,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,1110,610,2010,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,1460,960,2011,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,1540,1040,2012,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,2450,1950,2013,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,3380,2880,2014,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,3040,2040,2015,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,2940,1940,2016,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-12,S,W,75,2590,1590,2017,indx_79,ALFORDSIL6-12SW
ALFORD,SIL,6-15,M,W,67,580,100,2009,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,800,300,2010,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,1050,550,2011,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,1090,590,2012,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,1840,1340,2013,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,2640,2140,2014,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,2200,1200,2015,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,2150,1150,2016,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,6-15,M,W,67,1885,885,2017,indx_69,ALFORDSIL6-15MW
ALFORD,SIL,8-15,M,W,64,410,100,2009,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,620,120,2010,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,850,350,2011,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,820,320,2012,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,1540,1040,2013,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,2180,1680,2014,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,1820,820,2015,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,1670,670,2016,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,M,W,64,1460,460,2017,indx_69,ALFORDSIL8-15MW
ALFORD,SIL,8-15,S,W,65,560,100,2009,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,740,240,2010,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,990,490,2011,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,1010,510,2012,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,1740,1240,2013,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,2500,2e3,2014,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,2060,1060,2015,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,2010,1010,2016,indx_69,ALFORDSIL8-15SW
ALFORD,SIL,8-15,S,W,65,1760,760,2017,indx_69,ALFORDSIL8-15SW
"ALFORD,T-SUBST",SIL,1-4,S,W,77,1040,540,2009,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,1290,790,2010,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,1620,1120,2011,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,1710,1210,2012,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,2740,2240,2013,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,3690,3190,2014,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,3320,2320,2015,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,3320,2320,2016,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALFORD,T-SUBST",SIL,1-4,S,W,77,2930,1930,2017,indx_79,"ALFORD,T-SUBSTSIL1-4SW"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,920,100,2009,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,1160,160,2010,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,1510,510,2011,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,1600,600,2012,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,2530,1530,2013,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,3500,2500,2014,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,3140,1370,2015,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,3040,1270,2016,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
"ALGANSEE,OF-PH",FS,0-2,S,SWP,77,2680,895,2017,indx_79,"ALGANSEE,OF-PHFS0-2SSWP"
ALGIERS,SICL,0-2,S,SWP,71,800,100,2009,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,1050,120,2010,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,1390,390,2011,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,1420,420,2012,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,2370,1370,2013,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,3230,2230,2014,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,2860,1090,2015,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,2830,1060,2016,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SICL,0-2,S,SWP,71,2460,675,2017,indx_79,ALGIERSSICL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,850,100,2009,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,1080,120,2010,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,1420,420,2011,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,1460,460,2012,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,2410,1410,2013,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,3280,2280,2014,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,2900,1130,2015,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,2870,1100,2016,indx_79,ALGIERSSIL0-2SSWP
ALGIERS,SIL,0-2,S,SWP,74,2495,710,2017,indx_79,ALGIERSSIL0-2SSWP
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,460,100,2009,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,740,120,2010,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,1020,200,2011,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,1010,230,2012,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,1860,860,2013,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,2610,1610,2014,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,2100,330,2015,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,1970,230,2016,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,FF-PH",SIL,0-2,S,SWP,65,1715,230,2017,indx_69,"ALGIERS,FF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,850,100,2009,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,1080,120,2010,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,1420,420,2011,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,1460,460,2012,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,2410,1410,2013,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,3280,2280,2014,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,2900,1130,2015,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,2870,1100,2016,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
"ALGIERS,OF-PH",SIL,0-2,S,SWP,74,2495,710,2017,indx_79,"ALGIERS,OF-PHSIL0-2SSWP"
ALLEGHENY,L,15-25,S,W,55,170,100,2009,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,200,120,2010,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,300,200,2011,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2012,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2013,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2014,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2015,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2016,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,15-25,S,W,55,350,230,2017,indx_59,ALLEGHENYL15-25SW
ALLEGHENY,L,2-6,S,W,72,700,200,2009,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,680,180,2010,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,960,460,2011,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,940,440,2012,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,1710,1210,2013,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,2410,1910,2014,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,2010,1010,2015,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,1860,860,2016,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,2-6,S,W,72,1625,625,2017,indx_79,ALLEGHENYL2-6SW
ALLEGHENY,L,3-8,S,W,70,650,150,2009,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,600,120,2010,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,830,330,2011,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,850,350,2012,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,1590,1090,2013,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,2240,1740,2014,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,1780,780,2015,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,1690,690,2016,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,3-8,S,W,70,1445,460,2017,indx_79,ALLEGHENYL3-8SW
ALLEGHENY,L,6-12,S,W,68,650,150,2009,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,540,120,2010,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,760,260,2011,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,760,260,2012,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,1420,920,2013,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,2020,1520,2014,indx_69,ALLEGHENYL6-12SW
ALLEGHENY,L,6-12,S,W,68,1630,630,2015,indx_69,ALLEGHENYL6-12SW
